Date,Port,Month,BDI,BDI_Inertia,Rain_Forecast,Wind_Forecast,Fog_Risk,Target_Delay
2020-03-27,Kamsar,3,556.0,529.7,209.1,14.2,0.0,15.34
2020-03-27,Vancouver,3,556.0,529.7,32.7,15.1,0.07,2.7
2020-03-27,Zhangjiagang,3,556.0,529.7,197.0,11.1,0.33,7.82
2020-03-27,Nantong,3,556.0,529.7,166.7,25.5,0.3,4.49
2020-03-27,Nanjing,3,556.0,529.7,166.6,21.3,0.37,4.38
2020-03-27,Jiangyin,3,556.0,529.7,125.4,20.4,0.33,3.61
2020-03-27,Caofeidian,3,556.0,529.7,130.3,28.2,0.3,1.63
2020-03-27,Tianjin,3,556.0,529.7,113.0,15.9,0.27,1.63
2020-03-27,Jingtang,3,556.0,529.7,27.8,23.6,0.3,4.09
2020-03-27,Qinhuangdao,3,556.0,529.7,6.5,18.4,0.3,0.87
2020-03-27,Dalian,3,556.0,529.7,63.4,18.0,0.27,3.73
2020-03-27,Yingkou,3,556.0,529.7,39.1,26.1,0.27,1.15
2020-03-27,Qingdao,3,556.0,529.7,4.0,11.7,0.27,1.04
2020-03-27,Rizhao,3,556.0,529.7,31.3,21.7,0.27,3.13
2020-03-27,Lianyungang,3,556.0,529.7,35.1,13.6,0.27,2.98
2020-03-27,Ningbo,3,556.0,529.7,162.2,17.6,0.15,4.8
2020-03-27,Zhoushan,3,556.0,529.7,11.0,33.9,0.15,1.34
2020-03-27,Fangcheng,3,556.0,529.7,70.2,23.5,0.0,3.5
2020-03-27,Zhanjiang,3,556.0,529.7,207.4,16.1,0.09,10.56
2020-03-27,Guangzhou,3,556.0,529.7,313.9,30.4,0.0,14.29
2020-03-27,Krishnapatnam,3,556.0,529.7,84.4,14.8,0.0,8.72
2020-03-27,Mangalore,3,556.0,529.7,518.8,16.0,0.0,15.73
2020-03-27,Gwangyang,3,556.0,529.7,55.2,16.8,0.0,0.98
2020-03-27,Teluk Rubiah,3,556.0,529.7,69.2,17.5,0.0,1.93
2020-03-30,Ponta da Madeira,3,548.0,530.1,189.2,19.1,0.0,15.57
2020-03-30,Tubarao,3,548.0,530.1,48.3,22.2,0.0,4.41
2020-03-30,Itaguai,3,548.0,530.1,243.0,8.7,0.0,15.51
2020-03-30,Port Hedland,3,548.0,530.1,111.1,30.6,0.0,2.17
2020-03-30,Dampier,3,548.0,530.1,28.0,28.1,0.0,1.49
2020-03-30,Saldanha Bay,3,548.0,530.1,22.7,31.6,0.13,1.27
2020-03-30,Taboneo,3,548.0,530.1,125.4,10.5,0.0,15.38
2020-03-30,Kamsar,3,548.0,530.1,147.9,9.9,0.0,15.73
2020-03-30,Vancouver,3,548.0,530.1,68.3,6.5,0.07,4.88
2020-03-30,Zhangjiagang,3,548.0,530.1,157.9,8.7,0.33,4.12
2020-03-30,Nantong,3,548.0,530.1,82.9,16.5,0.3,5.48
2020-03-30,Nanjing,3,548.0,530.1,84.0,12.1,0.37,3.15
2020-03-30,Jiangyin,3,548.0,530.1,181.7,15.0,0.33,5.23
2020-03-30,Caofeidian,3,548.0,530.1,111.2,22.4,0.3,1.06
2020-03-30,Tianjin,3,548.0,530.1,19.5,29.7,0.27,1.23
2020-03-30,Jingtang,3,548.0,530.1,20.9,19.9,0.3,0.68
2020-03-30,Qinhuangdao,3,548.0,530.1,68.4,13.3,0.3,0.97
2020-03-30,Dalian,3,548.0,530.1,34.5,15.3,0.27,0.49
2020-03-30,Yingkou,3,548.0,530.1,116.3,22.9,0.27,4.0
2020-03-30,Qingdao,3,548.0,530.1,81.2,9.9,0.27,1.28
2020-03-30,Rizhao,3,548.0,530.1,111.7,20.6,0.27,1.9
2020-03-30,Lianyungang,3,548.0,530.1,108.9,30.2,0.27,2.09
2020-03-30,Ningbo,3,548.0,530.1,218.2,25.2,0.15,6.18
2020-03-30,Zhoushan,3,548.0,530.1,275.6,12.3,0.15,6.64
2020-03-30,Fangcheng,3,548.0,530.1,249.0,22.6,0.0,12.53
2020-03-30,Zhanjiang,3,548.0,530.1,174.3,18.6,0.09,8.02
2020-03-30,Guangzhou,3,548.0,530.1,9.9,23.6,0.0,1.05
2020-03-30,Krishnapatnam,3,548.0,530.1,115.1,12.6,0.0,11.83
2020-03-30,Mangalore,3,548.0,530.1,117.5,22.5,0.0,14.21
2020-03-30,Gwangyang,3,548.0,530.1,89.1,18.0,0.0,1.58
2020-03-30,Teluk Rubiah,3,548.0,530.1,102.1,19.7,0.0,3.97
2020-03-31,Ponta da Madeira,3,626.0,532.3,477.6,15.5,0.0,15.38
2020-03-31,Tubarao,3,626.0,532.3,20.0,9.7,0.0,2.33
2020-03-31,Itaguai,3,626.0,532.3,216.0,11.0,0.0,15.5
2020-03-31,Port Hedland,3,626.0,532.3,48.7,30.7,0.0,1.79
2020-03-31,Dampier,3,626.0,532.3,53.2,28.7,0.0,1.28
2020-03-31,Saldanha Bay,3,626.0,532.3,23.4,26.5,0.13,1.51
2020-03-31,Taboneo,3,626.0,532.3,607.8,15.6,0.0,15.27
2020-03-31,Kamsar,3,626.0,532.3,291.1,16.3,0.0,15.67
2020-03-31,Vancouver,3,626.0,532.3,318.9,9.6,0.07,16.28
2020-03-31,Zhangjiagang,3,626.0,532.3,25.0,13.9,0.33,1.37
2020-03-31,Nantong,3,626.0,532.3,53.1,10.5,0.3,5.06
2020-03-31,Nanjing,3,626.0,532.3,35.4,8.5,0.37,1.84
2020-03-31,Jiangyin,3,626.0,532.3,240.5,14.7,0.33,5.71
2020-03-31,Caofeidian,3,626.0,532.3,22.1,21.9,0.3,0.56
2020-03-31,Tianjin,3,626.0,532.3,17.5,19.4,0.27,1.03
2020-03-31,Jingtang,3,626.0,532.3,56.0,30.1,0.3,4.14
2020-03-31,Qinhuangdao,3,626.0,532.3,124.4,36.6,0.3,1.63
2020-03-31,Dalian,3,626.0,532.3,4.7,24.9,0.27,1.41
2020-03-31,Yingkou,3,626.0,532.3,25.3,19.2,0.27,0.8
2020-03-31,Qingdao,3,626.0,532.3,23.1,12.8,0.27,1.21
2020-03-31,Rizhao,3,626.0,532.3,108.0,27.2,0.27,2.02
2020-03-31,Lianyungang,3,626.0,532.3,53.0,12.7,0.27,0.96
2020-03-31,Ningbo,3,626.0,532.3,200.6,28.9,0.15,5.46
2020-03-31,Zhoushan,3,626.0,532.3,159.7,13.6,0.15,15.09
2020-03-31,Fangcheng,3,626.0,532.3,212.9,24.7,0.0,13.3
2020-03-31,Zhanjiang,3,626.0,532.3,104.9,21.3,0.09,6.48
2020-03-31,Guangzhou,3,626.0,532.3,59.9,24.4,0.0,3.16
2020-03-31,Krishnapatnam,3,626.0,532.3,19.7,15.6,0.0,2.7
2020-03-31,Mangalore,3,626.0,532.3,167.6,20.9,0.0,15.53
2020-03-31,Gwangyang,3,626.0,532.3,144.7,20.2,0.0,1.64
2020-03-31,Teluk Rubiah,3,626.0,532.3,58.1,16.4,0.0,2.22
2020-04-01,Ponta da Madeira,4,624.0,534.3,111.4,15.8,0.0,13.38
2020-04-01,Tubarao,4,624.0,534.3,291.0,11.4,0.0,15.67
2020-04-01,Itaguai,4,624.0,534.3,88.2,11.5,0.0,8.73
2020-04-01,Port Hedland,4,624.0,534.3,2.4,27.6,0.0,1.11
2020-04-01,Dampier,4,624.0,534.3,10.6,27.9,0.0,0.82
2020-04-01,Saldanha Bay,4,624.0,534.3,59.8,33.7,0.15,3.09
2020-04-01,Taboneo,4,624.0,534.3,486.5,12.5,0.0,15.48
2020-04-01,Kamsar,4,624.0,534.3,409.0,11.2,0.0,15.78
2020-04-01,Vancouver,4,624.0,534.3,263.3,11.5,0.05,15.33
2020-04-01,Zhangjiagang,4,624.0,534.3,81.6,21.6,0.28,3.37
2020-04-01,Nantong,4,624.0,534.3,123.4,13.6,0.25,3.27
2020-04-01,Nanjing,4,624.0,534.3,184.5,10.3,0.3,5.38
2020-04-01,Jiangyin,4,624.0,534.3,35.2,13.3,0.28,1.52
2020-04-01,Caofeidian,4,624.0,534.3,34.5,28.4,0.25,3.76
2020-04-01,Tianjin,4,624.0,534.3,69.0,20.7,0.22,4.03
2020-04-01,Jingtang,4,624.0,534.3,47.7,22.7,0.25,0.69
2020-04-01,Qinhuangdao,4,624.0,534.3,119.9,17.1,0.25,1.41
2020-04-01,Dalian,4,624.0,534.3,103.3,26.6,0.25,1.76
2020-04-01,Yingkou,4,624.0,534.3,147.1,26.4,0.22,1.63
2020-04-01,Qingdao,4,624.0,534.3,187.1,9.8,0.22,2.37
2020-04-01,Rizhao,4,624.0,534.3,48.6,14.6,0.22,1.23
2020-04-01,Lianyungang,4,624.0,534.3,22.7,25.8,0.22,0.96
2020-04-01,Ningbo,4,624.0,534.3,345.8,19.3,0.12,8.21
2020-04-01,Zhoushan,4,624.0,534.3,278.9,18.6,0.12,6.8
2020-04-01,Fangcheng,4,624.0,534.3,131.1,18.9,0.0,7.09
2020-04-01,Zhanjiang,4,624.0,534.3,185.6,22.8,0.08,9.73
2020-04-01,Guangzhou,4,624.0,534.3,238.7,15.6,0.0,10.74
2020-04-01,Krishnapatnam,4,624.0,534.3,174.6,22.5,0.0,15.6
2020-04-01,Mangalore,4,624.0,534.3,674.0,20.7,0.0,15.61
2020-04-01,Gwangyang,4,624.0,534.3,86.9,17.4,0.0,1.53
2020-04-01,Teluk Rubiah,4,624.0,534.3,39.7,13.7,0.0,1.71
2020-04-02,Ponta da Madeira,4,624.0,537.1,258.6,11.3,0.0,15.49
2020-04-02,Tubarao,4,624.0,537.1,162.6,26.8,0.0,14.23
2020-04-02,Itaguai,4,624.0,537.1,43.8,15.9,0.0,3.46
2020-04-02,Port Hedland,4,624.0,537.1,54.2,18.0,0.0,0.65
2020-04-02,Dampier,4,624.0,537.1,64.5,17.2,0.0,1.39
2020-04-02,Saldanha Bay,4,624.0,537.1,117.0,27.7,0.15,2.31
2020-04-02,Taboneo,4,624.0,537.1,277.3,20.2,0.0,15.47
2020-04-02,Kamsar,4,624.0,537.1,289.2,8.6,0.0,15.77
2020-04-02,Vancouver,4,624.0,537.1,11.2,14.9,0.05,1.06
2020-04-02,Zhangjiagang,4,624.0,537.1,64.3,10.7,0.28,2.3
2020-04-02,Nantong,4,624.0,537.1,14.0,13.3,0.25,3.84
2020-04-02,Nanjing,4,624.0,537.1,127.0,15.5,0.3,3.54
2020-04-02,Jiangyin,4,624.0,537.1,174.7,15.0,0.28,5.27
2020-04-02,Caofeidian,4,624.0,537.1,149.0,19.3,0.25,1.21
2020-04-02,Tianjin,4,624.0,537.1,124.6,11.3,0.22,1.14
2020-04-02,Jingtang,4,624.0,537.1,40.5,14.3,0.25,4.06
2020-04-02,Qinhuangdao,4,624.0,537.1,102.0,24.6,0.25,4.17
2020-04-02,Dalian,4,624.0,537.1,153.2,20.9,0.25,1.71
2020-04-02,Yingkou,4,624.0,537.1,157.5,22.0,0.22,1.42
2020-04-02,Qingdao,4,624.0,537.1,73.9,23.3,0.22,1.49
2020-04-02,Rizhao,4,624.0,537.1,91.7,19.4,0.22,1.31
2020-04-02,Lianyungang,4,624.0,537.1,107.2,21.8,0.22,1.8
2020-04-02,Ningbo,4,624.0,537.1,103.3,29.0,0.12,4.19
2020-04-02,Zhoushan,4,624.0,537.1,24.8,14.0,0.12,1.29
2020-04-02,Fangcheng,4,624.0,537.1,76.1,21.1,0.0,5.2
2020-04-02,Zhanjiang,4,624.0,537.1,222.6,13.8,0.08,13.57
2020-04-02,Guangzhou,4,624.0,537.1,382.8,20.1,0.0,15.36
2020-04-02,Krishnapatnam,4,624.0,537.1,82.7,21.4,0.0,7.86
2020-04-02,Mangalore,4,624.0,537.1,157.3,38.6,0.0,16.4
2020-04-02,Gwangyang,4,624.0,537.1,61.6,12.3,0.0,1.1
2020-04-02,Teluk Rubiah,4,624.0,537.1,116.3,11.0,0.0,3.1
2020-04-03,Ponta da Madeira,4,616.0,540.0,48.1,13.1,0.0,6.18
2020-04-03,Tubarao,4,616.0,540.0,116.5,15.4,0.0,9.8
2020-04-03,Itaguai,4,616.0,540.0,311.9,6.0,0.0,15.41
2020-04-03,Port Hedland,4,616.0,540.0,47.2,23.5,0.0,0.99
2020-04-03,Dampier,4,616.0,540.0,51.7,28.9,0.0,1.77
2020-04-03,Saldanha Bay,4,616.0,540.0,46.7,36.3,0.15,3.09
2020-04-03,Taboneo,4,616.0,540.0,74.5,17.3,0.0,9.82
2020-04-03,Kamsar,4,616.0,540.0,165.9,14.9,0.0,15.59
2020-04-03,Vancouver,4,616.0,540.0,225.0,10.2,0.05,12.74
2020-04-03,Zhangjiagang,4,616.0,540.0,39.0,9.5,0.28,1.58
2020-04-03,Nantong,4,616.0,540.0,144.6,12.0,0.25,5.26
2020-04-03,Nanjing,4,616.0,540.0,161.3,11.6,0.3,5.21
2020-04-03,Jiangyin,4,616.0,540.0,25.4,10.8,0.28,0.98
2020-04-03,Caofeidian,4,616.0,540.0,136.2,28.6,0.25,1.57
2020-04-03,Tianjin,4,616.0,540.0,92.5,12.4,0.22,4.18
2020-04-03,Jingtang,4,616.0,540.0,147.3,22.3,0.25,1.29
2020-04-03,Qinhuangdao,4,616.0,540.0,159.2,20.9,0.25,1.44
2020-04-03,Dalian,4,616.0,540.0,196.0,27.9,0.25,1.99
2020-04-03,Yingkou,4,616.0,540.0,168.1,28.8,0.22,4.37
2020-04-03,Qingdao,4,616.0,540.0,216.9,20.1,0.22,2.34
2020-04-03,Rizhao,4,616.0,540.0,3.4,27.3,0.22,1.07
2020-04-03,Lianyungang,4,616.0,540.0,150.9,18.9,0.22,4.76
2020-04-03,Ningbo,4,616.0,540.0,273.0,14.0,0.12,6.46
2020-04-03,Zhoushan,4,616.0,540.0,342.3,10.0,0.12,8.0
2020-04-03,Fangcheng,4,616.0,540.0,309.2,23.0,0.0,14.0
2020-04-03,Zhanjiang,4,616.0,540.0,76.9,27.1,0.08,5.25
2020-04-03,Guangzhou,4,616.0,540.0,152.4,11.7,0.0,10.08
2020-04-03,Krishnapatnam,4,616.0,540.0,191.9,10.6,0.0,15.69
2020-04-03,Mangalore,4,616.0,540.0,1277.3,14.3,0.0,15.97
2020-04-03,Gwangyang,4,616.0,540.0,10.9,17.4,0.0,0.52
2020-04-03,Teluk Rubiah,4,616.0,540.0,83.6,9.9,0.0,2.76
2020-04-06,Ponta da Madeira,4,604.0,543.1,258.6,23.0,0.0,15.79
2020-04-06,Tubarao,4,604.0,543.1,76.3,17.7,0.0,9.06
2020-04-06,Itaguai,4,604.0,543.1,90.4,9.1,0.0,8.66
2020-04-06,Port Hedland,4,604.0,543.1,50.2,21.7,0.0,0.95
2020-04-06,Dampier,4,604.0,543.1,13.2,21.8,0.0,1.34
2020-04-06,Saldanha Bay,4,604.0,543.1,20.8,38.4,0.15,1.22
2020-04-06,Taboneo,4,604.0,543.1,1.6,18.1,0.0,0.97
2020-04-06,Kamsar,4,604.0,543.1,217.8,15.9,0.0,15.72
2020-04-06,Vancouver,4,604.0,543.1,138.0,9.8,0.05,10.48
2020-04-06,Zhangjiagang,4,604.0,543.1,129.6,25.2,0.28,4.49
2020-04-06,Nantong,4,604.0,543.1,83.7,24.0,0.25,3.18
2020-04-06,Nanjing,4,604.0,543.1,135.3,19.3,0.3,6.78
2020-04-06,Jiangyin,4,604.0,543.1,64.2,17.0,0.28,2.86
2020-04-06,Caofeidian,4,604.0,543.1,70.6,19.8,0.25,4.25
2020-04-06,Tianjin,4,604.0,543.1,92.9,13.0,0.22,0.85
2020-04-06,Jingtang,4,604.0,543.1,112.8,29.1,0.25,1.47
2020-04-06,Qinhuangdao,4,604.0,543.1,159.4,28.6,0.25,1.52
2020-04-06,Dalian,4,604.0,543.1,17.9,28.7,0.25,0.91
2020-04-06,Yingkou,4,604.0,543.1,33.6,8.4,0.22,3.74
2020-04-06,Qingdao,4,604.0,543.1,148.3,10.6,0.22,2.84
2020-04-06,Rizhao,4,604.0,543.1,158.6,21.6,0.22,2.31
2020-04-06,Lianyungang,4,604.0,543.1,193.4,22.1,0.22,2.75
2020-04-06,Ningbo,4,604.0,543.1,317.4,21.8,0.12,7.96
2020-04-06,Zhoushan,4,604.0,543.1,86.4,31.6,0.12,3.18
2020-04-06,Fangcheng,4,604.0,543.1,324.9,18.2,0.0,15.62
2020-04-06,Zhanjiang,4,604.0,543.1,340.0,9.5,0.08,20.89
2020-04-06,Guangzhou,4,604.0,543.1,454.3,15.8,0.0,15.43
2020-04-06,Krishnapatnam,4,604.0,543.1,197.2,7.8,0.0,15.68
2020-04-06,Mangalore,4,604.0,543.1,589.6,31.2,0.0,16.08
2020-04-06,Gwangyang,4,604.0,543.1,35.3,18.2,0.0,0.99
2020-04-06,Teluk Rubiah,4,604.0,543.1,56.0,15.8,0.0,2.05
2020-04-07,Ponta da Madeira,4,596.0,546.2,83.5,16.4,0.0,9.68
2020-04-07,Tubarao,4,596.0,546.2,282.4,9.9,0.0,15.66
2020-04-07,Itaguai,4,596.0,546.2,272.6,9.3,0.0,15.5
2020-04-07,Port Hedland,4,596.0,546.2,26.3,14.6,0.0,1.06
2020-04-07,Dampier,4,596.0,546.2,34.4,27.1,0.0,0.96
2020-04-07,Saldanha Bay,4,596.0,546.2,5.8,24.9,0.15,1.97
2020-04-07,Taboneo,4,596.0,546.2,253.3,14.5,0.0,15.47
2020-04-07,Kamsar,4,596.0,546.2,148.5,8.4,0.0,15.32
2020-04-07,Vancouver,4,596.0,546.2,252.8,10.1,0.05,15.62
2020-04-07,Zhangjiagang,4,596.0,546.2,225.7,21.1,0.28,8.46
2020-04-07,Nantong,4,596.0,546.2,265.6,16.9,0.25,7.0
2020-04-07,Nanjing,4,596.0,546.2,10.2,18.2,0.3,3.77
2020-04-07,Jiangyin,4,596.0,546.2,280.1,10.4,0.28,7.2
2020-04-07,Caofeidian,4,596.0,546.2,141.1,11.1,0.25,1.52
2020-04-07,Tianjin,4,596.0,546.2,76.4,29.4,0.22,1.28
2020-04-07,Jingtang,4,596.0,546.2,142.0,33.5,0.25,1.25
2020-04-07,Qinhuangdao,4,596.0,546.2,18.3,34.4,0.25,1.48
2020-04-07,Dalian,4,596.0,546.2,153.5,25.1,0.25,4.41
2020-04-07,Yingkou,4,596.0,546.2,28.3,17.9,0.22,0.6
2020-04-07,Qingdao,4,596.0,546.2,137.7,13.5,0.22,4.16
2020-04-07,Rizhao,4,596.0,546.2,66.4,15.3,0.22,1.49
2020-04-07,Lianyungang,4,596.0,546.2,118.5,23.0,0.22,3.82
2020-04-07,Ningbo,4,596.0,546.2,56.4,18.5,0.12,2.05
2020-04-07,Zhoushan,4,596.0,546.2,51.4,23.6,0.12,2.54
2020-04-07,Fangcheng,4,596.0,546.2,291.2,11.2,0.0,15.78
2020-04-07,Zhanjiang,4,596.0,546.2,229.1,30.2,0.08,14.95
2020-04-07,Guangzhou,4,596.0,546.2,227.1,15.5,0.0,12.09
2020-04-07,Krishnapatnam,4,596.0,546.2,172.3,18.6,0.0,15.72
2020-04-07,Mangalore,4,596.0,546.2,566.4,17.2,0.0,15.7
2020-04-07,Gwangyang,4,596.0,546.2,29.8,17.9,0.0,1.08
2020-04-07,Teluk Rubiah,4,596.0,546.2,38.6,17.8,0.0,1.61
2020-04-08,Ponta da Madeira,4,607.0,550.2,344.1,15.6,0.0,15.68
2020-04-08,Tubarao,4,607.0,550.2,15.0,14.6,0.0,2.29
2020-04-08,Itaguai,4,607.0,550.2,5.1,12.4,0.0,1.02
2020-04-08,Port Hedland,4,607.0,550.2,7.0,12.4,0.0,0.67
2020-04-08,Dampier,4,607.0,550.2,29.4,25.5,0.0,1.12
2020-04-08,Saldanha Bay,4,607.0,550.2,109.1,38.3,0.15,2.45
2020-04-08,Taboneo,4,607.0,550.2,423.6,10.7,0.0,15.41
2020-04-08,Kamsar,4,607.0,550.2,568.5,9.5,0.0,15.68
2020-04-08,Vancouver,4,607.0,550.2,86.7,7.9,0.05,5.33
2020-04-08,Zhangjiagang,4,607.0,550.2,240.4,11.4,0.28,7.05
2020-04-08,Nantong,4,607.0,550.2,265.0,15.4,0.25,6.72
2020-04-08,Nanjing,4,607.0,550.2,214.6,7.6,0.3,5.96
2020-04-08,Jiangyin,4,607.0,550.2,203.0,24.3,0.28,5.39
2020-04-08,Caofeidian,4,607.0,550.2,155.4,16.8,0.25,1.33
2020-04-08,Tianjin,4,607.0,550.2,52.2,19.7,0.22,0.68
2020-04-08,Jingtang,4,607.0,550.2,86.7,20.8,0.25,0.85
2020-04-08,Qinhuangdao,4,607.0,550.2,18.4,19.4,0.25,3.59
2020-04-08,Dalian,4,607.0,550.2,181.5,25.2,0.25,1.47
2020-04-08,Yingkou,4,607.0,550.2,102.4,16.2,0.22,1.17
2020-04-08,Qingdao,4,607.0,550.2,47.6,12.8,0.22,0.99
2020-04-08,Rizhao,4,607.0,550.2,160.4,18.3,0.22,4.88
2020-04-08,Lianyungang,4,607.0,550.2,112.5,13.1,0.22,1.86
2020-04-08,Ningbo,4,607.0,550.2,125.4,24.0,0.12,3.28
2020-04-08,Zhoushan,4,607.0,550.2,219.5,20.6,0.12,6.87
2020-04-08,Fangcheng,4,607.0,550.2,323.9,32.1,0.0,16.15
2020-04-08,Zhanjiang,4,607.0,550.2,89.9,29.5,0.08,5.53
2020-04-08,Guangzhou,4,607.0,550.2,324.0,23.1,0.0,15.66
2020-04-08,Krishnapatnam,4,607.0,550.2,221.3,15.8,0.0,15.78
2020-04-08,Mangalore,4,607.0,550.2,270.5,15.4,0.0,15.42
2020-04-08,Gwangyang,4,607.0,550.2,120.3,23.5,0.0,1.35
2020-04-08,Teluk Rubiah,4,607.0,550.2,99.2,23.0,0.0,2.85
2020-04-09,Ponta da Madeira,4,635.0,554.7,391.5,13.6,0.0,15.75
2020-04-09,Tubarao,4,635.0,554.7,123.1,19.3,0.0,11.43
2020-04-09,Itaguai,4,635.0,554.7,264.5,14.5,0.0,15.76
2020-04-09,Port Hedland,4,635.0,554.7,53.3,32.1,0.0,1.92
2020-04-09,Dampier,4,635.0,554.7,45.1,11.2,0.0,1.18
2020-04-09,Saldanha Bay,4,635.0,554.7,83.3,40.3,0.15,3.79
2020-04-09,Taboneo,4,635.0,554.7,94.5,15.7,0.0,14.48
2020-04-09,Kamsar,4,635.0,554.7,100.7,17.2,0.0,11.52
2020-04-09,Vancouver,4,635.0,554.7,309.5,14.4,0.05,15.68
2020-04-09,Zhangjiagang,4,635.0,554.7,4.6,12.2,0.28,4.08
2020-04-09,Nantong,4,635.0,554.7,261.3,18.9,0.25,9.8
2020-04-09,Nanjing,4,635.0,554.7,229.7,16.2,0.3,6.46
2020-04-09,Jiangyin,4,635.0,554.7,188.6,9.7,0.28,8.81
2020-04-09,Caofeidian,4,635.0,554.7,109.9,29.0,0.25,4.53
2020-04-09,Tianjin,4,635.0,554.7,54.0,7.5,0.22,0.76
2020-04-09,Jingtang,4,635.0,554.7,75.6,14.2,0.25,0.68
2020-04-09,Qinhuangdao,4,635.0,554.7,128.4,26.0,0.25,1.23
2020-04-09,Dalian,4,635.0,554.7,43.3,29.7,0.25,1.4
2020-04-09,Yingkou,4,635.0,554.7,139.7,23.6,0.22,1.49
2020-04-09,Qingdao,4,635.0,554.7,105.4,31.5,0.22,4.12
2020-04-09,Rizhao,4,635.0,554.7,44.6,23.0,0.22,1.21
2020-04-09,Lianyungang,4,635.0,554.7,131.8,17.6,0.22,1.82
2020-04-09,Ningbo,4,635.0,554.7,154.8,17.6,0.12,4.69
2020-04-09,Zhoushan,4,635.0,554.7,239.8,14.6,0.12,5.83
2020-04-09,Fangcheng,4,635.0,554.7,166.5,19.4,0.0,10.25
2020-04-09,Zhanjiang,4,635.0,554.7,203.3,9.5,0.08,12.8
2020-04-09,Guangzhou,4,635.0,554.7,287.6,18.9,0.0,15.41
2020-04-09,Krishnapatnam,4,635.0,554.7,166.4,14.5,0.0,15.43
2020-04-09,Mangalore,4,635.0,554.7,257.9,26.8,0.0,15.36
2020-04-09,Gwangyang,4,635.0,554.7,63.8,7.4,0.0,1.29
2020-04-09,Teluk Rubiah,4,635.0,554.7,100.2,9.2,0.0,3.01
2020-04-14,Ponta da Madeira,4,679.0,560.6,262.5,14.6,0.0,15.82
2020-04-14,Tubarao,4,679.0,560.6,35.5,14.3,0.0,3.55
2020-04-14,Itaguai,4,679.0,560.6,361.6,16.8,0.0,15.67
2020-04-14,Port Hedland,4,679.0,560.6,28.6,14.6,0.0,0.93
2020-04-14,Dampier,4,679.0,560.6,41.5,21.1,0.0,1.32
2020-04-14,Saldanha Bay,4,679.0,560.6,60.0,38.3,0.15,2.68
2020-04-14,Taboneo,4,679.0,560.6,444.1,14.3,0.0,15.67
2020-04-14,Kamsar,4,679.0,560.6,248.5,7.3,0.0,15.44
2020-04-14,Vancouver,4,679.0,560.6,323.5,18.6,0.05,15.73
2020-04-14,Zhangjiagang,4,679.0,560.6,211.8,11.0,0.28,5.37
2020-04-14,Nantong,4,679.0,560.6,148.8,26.6,0.25,4.43
2020-04-14,Nanjing,4,679.0,560.6,155.0,21.3,0.3,3.37
2020-04-14,Jiangyin,4,679.0,560.6,152.5,17.6,0.28,4.79
2020-04-14,Caofeidian,4,679.0,560.6,167.9,22.8,0.25,1.48
2020-04-14,Tianjin,4,679.0,560.6,63.0,21.6,0.22,3.82
2020-04-14,Jingtang,4,679.0,560.6,18.6,33.0,0.25,0.79
2020-04-14,Qinhuangdao,4,679.0,560.6,98.7,11.7,0.25,1.19
2020-04-14,Dalian,4,679.0,560.6,77.9,34.4,0.25,3.74
2020-04-14,Yingkou,4,679.0,560.6,143.1,14.4,0.22,1.47
2020-04-14,Qingdao,4,679.0,560.6,10.9,11.9,0.22,0.55
2020-04-14,Rizhao,4,679.0,560.6,145.9,21.9,0.22,1.84
2020-04-14,Lianyungang,4,679.0,560.6,28.9,12.7,0.22,1.03
2020-04-14,Ningbo,4,679.0,560.6,332.0,23.5,0.12,8.37
2020-04-14,Zhoushan,4,679.0,560.6,209.5,19.5,0.12,5.62
2020-04-14,Fangcheng,4,679.0,560.6,449.7,24.8,0.0,16.16
2020-04-14,Zhanjiang,4,679.0,560.6,242.5,14.0,0.08,12.41
2020-04-14,Guangzhou,4,679.0,560.6,135.6,23.4,0.0,9.08
2020-04-14,Krishnapatnam,4,679.0,560.6,29.7,8.7,0.0,3.69
2020-04-14,Mangalore,4,679.0,560.6,799.7,28.5,0.0,15.47
2020-04-14,Gwangyang,4,679.0,560.6,63.6,15.9,0.0,1.32
2020-04-14,Teluk Rubiah,4,679.0,560.6,71.7,20.8,0.0,3.01
2020-04-15,Ponta da Madeira,4,706.0,567.1,341.1,16.1,0.0,15.42
2020-04-15,Tubarao,4,706.0,567.1,144.3,11.2,0.0,15.33
2020-04-15,Itaguai,4,706.0,567.1,27.4,14.0,0.0,2.32
2020-04-15,Port Hedland,4,706.0,567.1,46.0,30.8,0.0,1.42
2020-04-15,Dampier,4,706.0,567.1,75.8,15.7,0.0,0.96
2020-04-15,Saldanha Bay,4,706.0,567.1,116.0,32.2,0.15,2.78
2020-04-15,Taboneo,4,706.0,567.1,219.8,16.9,0.0,15.36
2020-04-15,Kamsar,4,706.0,567.1,362.4,18.4,0.0,15.63
2020-04-15,Vancouver,4,706.0,567.1,54.8,13.9,0.05,3.7
2020-04-15,Zhangjiagang,4,706.0,567.1,282.0,28.5,0.28,6.84
2020-04-15,Nantong,4,706.0,567.1,43.2,20.8,0.25,1.71
2020-04-15,Nanjing,4,706.0,567.1,97.0,11.1,0.3,5.57
2020-04-15,Jiangyin,4,706.0,567.1,80.8,22.2,0.28,2.57
2020-04-15,Caofeidian,4,706.0,567.1,120.2,15.7,0.25,1.25
2020-04-15,Tianjin,4,706.0,567.1,174.6,16.0,0.22,1.62
